ID,innings,overs,ballnumber,batter,bowler,non-striker,extra_type,batsman_run,extras_run,total_run,non_boundary,isWicketDelivery,player_out,kind,fielders_involved,BattingTeam
1304113,1,13,5,DA Miller,GJ Maxwell,HH Pandya,NA,6,0,6,0,0,NA,NA,NA,Gujarat Titans
1304113,1,13,6,DA Miller,GJ Maxwell,HH Pandya,wides,0,1,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,13,7,DA Miller,GJ Maxwell,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,14,1,DA Miller,Shahbaz Ahmed,HH Pandya,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304113,1,14,2,DA Miller,Shahbaz Ahmed,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,14,3,HH Pandya,Shahbaz Ahmed,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,14,4,DA Miller,Shahbaz Ahmed,HH Pandya,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304113,1,14,5,DA Miller,Shahbaz Ahmed,HH Pandya,NA,6,0,6,0,0,NA,NA,NA,Gujarat Titans
1304113,1,14,6,DA Miller,Shahbaz Ahmed,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,15,1,DA Miller,S Kaul,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,15,2,HH Pandya,S Kaul,DA Miller,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304113,1,15,3,HH Pandya,S Kaul,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,15,4,DA Miller,S Kaul,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,15,5,HH Pandya,S Kaul,DA Miller,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304113,1,15,6,HH Pandya,S Kaul,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,16,1,HH Pandya,PWH de Silva,DA Miller,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,16,2,DA Miller,PWH de Silva,HH Pandya,NA,0,0,0,0,1,DA Miller,caught and bowled,NA,Gujarat Titans
1304113,1,16,3,R Tewatia,PWH de Silva,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,16,4,HH Pandya,PWH de Silva,R Tewatia,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,16,5,R Tewatia,PWH de Silva,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,16,6,HH Pandya,PWH de Silva,R Tewatia,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,17,1,HH Pandya,JR Hazlewood,R Tewatia,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans
1304113,1,17,2,HH Pandya,JR Hazlewood,R Tewatia,legbyes,0,1,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,17,3,R Tewatia,JR Hazlewood,HH Pandya,NA,0,0,0,0,1,R Tewatia,caught,KD Karthik,Gujarat Titans
1304113,1,17,4,Rashid Khan,JR Hazlewood,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,17,5,HH Pandya,JR Hazlewood,Rashid Khan,NA,0,0,0,0,0,NA,NA,NA,Gujarat Titans
1304113,1,17,6,HH Pandya,JR Hazlewood,Rashid Khan,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,18,1,HH Pandya,S Kaul,Rashid Khan,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,18,2,Rashid Khan,S Kaul,HH Pandya,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans
1304113,1,18,3,Rashid Khan,S Kaul,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,18,4,HH Pandya,S Kaul,Rashid Khan,NA,4,0,4,0,0,NA,NA,NA,Gujarat Titans
1304113,1,18,5,HH Pandya,S Kaul,Rashid Khan,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,18,6,Rashid Khan,S Kaul,HH Pandya,NA,6,0,6,0,0,NA,NA,NA,Gujarat Titans
1304113,1,19,1,HH Pandya,JR Hazlewood,Rashid Khan,NA,6,0,6,0,0,NA,NA,NA,Gujarat Titans
1304113,1,19,2,HH Pandya,JR Hazlewood,Rashid Khan,NA,2,0,2,0,0,NA,NA,NA,Gujarat Titans
1304113,1,19,3,HH Pandya,JR Hazlewood,Rashid Khan,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,19,4,Rashid Khan,JR Hazlewood,HH Pandya,NA,6,0,6,0,0,NA,NA,NA,Gujarat Titans
1304113,1,19,5,Rashid Khan,JR Hazlewood,HH Pandya,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,1,19,6,HH Pandya,JR Hazlewood,Rashid Khan,NA,1,0,1,0,0,NA,NA,NA,Gujarat Titans
1304113,2,0,1,V Kohli,Mohammed Shami,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,0,2,F du Plessis,Mohammed Shami,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,0,3,F du Plessis,Mohammed Shami,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,0,4,F du Plessis,Mohammed Shami,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,0,5,F du Plessis,Mohammed Shami,V Kohli,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,0,6,F du Plessis,Mohammed Shami,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,1,1,V Kohli,HH Pandya,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,1,2,F du Plessis,HH Pandya,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,1,3,F du Plessis,HH Pandya,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,1,4,V Kohli,HH Pandya,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,1,5,V Kohli,HH Pandya,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,1,6,F du Plessis,HH Pandya,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,2,1,V Kohli,Mohammed Shami,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,2,2,V Kohli,Mohammed Shami,F du Plessis,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,2,3,V Kohli,Mohammed Shami,F du Plessis,wides,0,5,5,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,2,4,V Kohli,Mohammed Shami,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,2,5,V Kohli,Mohammed Shami,F du Plessis,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,2,6,V Kohli,Mohammed Shami,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,2,7,F du Plessis,Mohammed Shami,V Kohli,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,3,1,V Kohli,HH Pandya,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,3,2,V Kohli,HH Pandya,F du Plessis,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,3,3,V Kohli,HH Pandya,F du Plessis,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,3,4,V Kohli,HH Pandya,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,3,5,V Kohli,HH Pandya,F du Plessis,wides,0,1,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,3,6,V Kohli,HH Pandya,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,3,7,F du Plessis,HH Pandya,V Kohli,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,4,1,V Kohli,Rashid Khan,F du Plessis,NA,2,0,2,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,4,2,V Kohli,Rashid Khan,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,4,3,F du Plessis,Rashid Khan,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,4,4,V Kohli,Rashid Khan,F du Plessis,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,4,5,V Kohli,Rashid Khan,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,4,6,F du Plessis,Rashid Khan,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,5,1,V Kohli,Yash Dayal,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,5,2,V Kohli,Yash Dayal,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,5,3,V Kohli,Yash Dayal,F du Plessis,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,5,4,V Kohli,Yash Dayal,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,5,5,V Kohli,Yash Dayal,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,5,6,F du Plessis,Yash Dayal,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,6,1,F du Plessis,R Sai Kishore,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,6,2,V Kohli,R Sai Kishore,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,6,3,V Kohli,R Sai Kishore,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,6,4,F du Plessis,R Sai Kishore,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,6,5,V Kohli,R Sai Kishore,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,6,6,F du Plessis,R Sai Kishore,V Kohli,NA,2,0,2,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,7,1,V Kohli,Yash Dayal,F du Plessis,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,7,2,V Kohli,Yash Dayal,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,7,3,F du Plessis,Yash Dayal,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,7,4,V Kohli,Yash Dayal,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,7,5,F du Plessis,Yash Dayal,V Kohli,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,7,6,F du Plessis,Yash Dayal,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,8,1,V Kohli,R Sai Kishore,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,8,2,F du Plessis,R Sai Kishore,V Kohli,NA,2,0,2,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,8,3,F du Plessis,R Sai Kishore,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,8,4,F du Plessis,R Sai Kishore,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,8,5,V Kohli,R Sai Kishore,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,8,6,V Kohli,R Sai Kishore,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,9,1,V Kohli,Rashid Khan,F du Plessis,NA,6,0,6,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,9,2,V Kohli,Rashid Khan,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,9,3,F du Plessis,Rashid Khan,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,9,4,V Kohli,Rashid Khan,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,9,5,F du Plessis,Rashid Khan,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,9,6,F du Plessis,Rashid Khan,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,10,1,F du Plessis,R Sai Kishore,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,10,2,V Kohli,R Sai Kishore,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,10,3,V Kohli,R Sai Kishore,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,10,4,F du Plessis,R Sai Kishore,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,10,5,V Kohli,R Sai Kishore,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,10,6,F du Plessis,R Sai Kishore,V Kohli,NA,2,0,2,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,11,1,V Kohli,LH Ferguson,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,11,2,F du Plessis,LH Ferguson,V Kohli,NA,2,0,2,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,11,3,F du Plessis,LH Ferguson,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,11,4,V Kohli,LH Ferguson,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,11,5,F du Plessis,LH Ferguson,V Kohli,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,11,6,F du Plessis,LH Ferguson,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,12,1,V Kohli,R Sai Kishore,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,12,2,V Kohli,R Sai Kishore,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,12,3,V Kohli,R Sai Kishore,F du Plessis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,12,4,V Kohli,R Sai Kishore,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,12,5,F du Plessis,R Sai Kishore,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,12,6,V Kohli,R Sai Kishore,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,13,1,V Kohli,Yash Dayal,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,13,2,F du Plessis,Yash Dayal,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,13,3,F du Plessis,Yash Dayal,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,13,4,V Kohli,Yash Dayal,F du Plessis,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,13,5,V Kohli,Yash Dayal,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,13,6,F du Plessis,Yash Dayal,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,14,1,F du Plessis,Rashid Khan,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,14,2,V Kohli,Rashid Khan,F du Plessis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,14,3,F du Plessis,Rashid Khan,V Kohli,NA,0,0,0,0,1,F du Plessis,caught,HH Pandya,Royal Challengers Bangalore
1304113,2,14,4,GJ Maxwell,Rashid Khan,V Kohli,byes,0,4,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,14,5,GJ Maxwell,Rashid Khan,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,14,6,V Kohli,Rashid Khan,GJ Maxwell,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,15,1,V Kohli,HH Pandya,GJ Maxwell,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,15,2,GJ Maxwell,HH Pandya,V Kohli,NA,6,0,6,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,15,3,GJ Maxwell,HH Pandya,V Kohli,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,15,4,GJ Maxwell,HH Pandya,V Kohli,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,15,5,GJ Maxwell,HH Pandya,V Kohli,NA,6,0,6,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,15,6,GJ Maxwell,HH Pandya,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,16,1,GJ Maxwell,Rashid Khan,V Kohli,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,16,2,V Kohli,Rashid Khan,GJ Maxwell,NA,6,0,6,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,16,3,V Kohli,Rashid Khan,GJ Maxwell,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,16,4,V Kohli,Rashid Khan,GJ Maxwell,NA,0,0,0,0,1,V Kohli,stumped,MS Wade,Royal Challengers Bangalore
1304113,2,16,5,KD Karthik,Rashid Khan,GJ Maxwell,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,16,6,GJ Maxwell,Rashid Khan,KD Karthik,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,17,1,GJ Maxwell,Yash Dayal,KD Karthik,NA,2,0,2,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,17,2,GJ Maxwell,Yash Dayal,KD Karthik,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,17,3,GJ Maxwell,Yash Dayal,KD Karthik,wides,0,1,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,17,4,GJ Maxwell,Yash Dayal,KD Karthik,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,17,5,GJ Maxwell,Yash Dayal,KD Karthik,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,17,6,KD Karthik,Yash Dayal,GJ Maxwell,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,17,7,GJ Maxwell,Yash Dayal,KD Karthik,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,18,1,GJ Maxwell,LH Ferguson,KD Karthik,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,18,2,GJ Maxwell,LH Ferguson,KD Karthik,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,18,3,GJ Maxwell,LH Ferguson,KD Karthik,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304113,2,18,4,GJ Maxwell,LH Ferguson,KD Karthik,NA,4,0,4,0,0,NA,NA,NA,Royal Challengers Bangalore
1304112,1,0,1,Q de Kock,UT Yadav,KL Rahul,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,0,2,Q de Kock,UT Yadav,KL Rahul,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,0,3,KL Rahul,UT Yadav,Q de Kock,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,0,4,Q de Kock,UT Yadav,KL Rahul,NA,2,0,2,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,0,5,Q de Kock,UT Yadav,KL Rahul,NA,4,0,4,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,0,6,Q de Kock,UT Yadav,KL Rahul,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,1,1,KL Rahul,TG Southee,Q de Kock,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,1,2,KL Rahul,TG Southee,Q de Kock,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,1,3,Q de Kock,TG Southee,KL Rahul,NA,4,0,4,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,1,4,Q de Kock,TG Southee,KL Rahul,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,1,5,Q de Kock,TG Southee,KL Rahul,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,1,6,Q de Kock,TG Southee,KL Rahul,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,2,1,Q de Kock,UT Yadav,KL Rahul,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,2,2,Q de Kock,UT Yadav,KL Rahul,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,2,3,KL Rahul,UT Yadav,Q de Kock,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,2,4,KL Rahul,UT Yadav,Q de Kock,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,2,5,KL Rahul,UT Yadav,Q de Kock,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,2,6,Q de Kock,UT Yadav,KL Rahul,NA,6,0,6,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,3,1,KL Rahul,SP Narine,Q de Kock,NA,2,0,2,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,3,2,KL Rahul,SP Narine,Q de Kock,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,3,3,KL Rahul,SP Narine,Q de Kock,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,3,4,Q de Kock,SP Narine,KL Rahul,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,3,5,Q de Kock,SP Narine,KL Rahul,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,3,6,KL Rahul,SP Narine,Q de Kock,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,4,1,Q de Kock,UT Yadav,KL Rahul,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,4,2,Q de Kock,UT Yadav,KL Rahul,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,4,3,KL Rahul,UT Yadav,Q de Kock,NA,6,0,6,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,4,4,KL Rahul,UT Yadav,Q de Kock,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,4,5,KL Rahul,UT Yadav,Q de Kock,NA,4,0,4,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,4,6,KL Rahul,UT Yadav,Q de Kock,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,5,1,KL Rahul,CV Varun,Q de Kock,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,5,2,KL Rahul,CV Varun,Q de Kock,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,5,3,KL Rahul,CV Varun,Q de Kock,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,5,4,Q de Kock,CV Varun,KL Rahul,NA,4,0,4,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,5,5,Q de Kock,CV Varun,KL Rahul,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,5,6,KL Rahul,CV Varun,Q de Kock,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,6,1,Q de Kock,SP Narine,KL Rahul,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,6,2,KL Rahul,SP Narine,Q de Kock,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,6,3,KL Rahul,SP Narine,Q de Kock,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,6,4,KL Rahul,SP Narine,Q de Kock,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,6,5,Q de Kock,SP Narine,KL Rahul,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,6,6,KL Rahul,SP Narine,Q de Kock,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,7,1,KL Rahul,CV Varun,Q de Kock,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,7,2,KL Rahul,CV Varun,Q de Kock,NA,4,0,4,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,7,3,KL Rahul,CV Varun,Q de Kock,noballs,1,1,2,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,7,4,Q de Kock,CV Varun,KL Rahul,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,7,5,Q de Kock,CV Varun,KL Rahul,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,7,6,KL Rahul,CV Varun,Q de Kock,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,7,7,KL Rahul,CV Varun,Q de Kock,NA,2,0,2,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,8,1,Q de Kock,AD Russell,KL Rahul,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,8,2,KL Rahul,AD Russell,Q de Kock,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,8,3,Q de Kock,AD Russell,KL Rahul,NA,0,0,0,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,8,4,Q de Kock,AD Russell,KL Rahul,NA,2,0,2,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,8,5,Q de Kock,AD Russell,KL Rahul,NA,6,0,6,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,8,6,Q de Kock,AD Russell,KL Rahul,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,9,1,Q de Kock,TG Southee,KL Rahul,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,9,2,KL Rahul,TG Southee,Q de Kock,NA,6,0,6,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,9,3,KL Rahul,TG Southee,Q de Kock,NA,6,0,6,0,0,NA,NA,NA,Lucknow Super Giants
1304112,1,9,4,KL Rahul,TG Southee,Q de Kock,NA,1,0,1,0,0,NA,NA,NA,Lucknow Super Giants
